item,itemLabel
http://base.semlab.io/entity/Q559,Alvino Rey
http://base.semlab.io/entity/Q560,Max Weiss
http://base.semlab.io/entity/Q561,Jack Six
http://base.semlab.io/entity/Q562,Christopher Isherwood
http://base.semlab.io/entity/Q563,Goddard Lieberson
http://base.semlab.io/entity/Q564,Marlene Dietrich
http://base.semlab.io/entity/Q565,Cal Lampley
http://base.semlab.io/entity/Q566,Carmen McRae
http://base.semlab.io/entity/Q567,Vince Guaraldi
http://base.semlab.io/entity/Q568,Earle Weatherwax
http://base.semlab.io/entity/Q569,George Moore
http://base.semlab.io/entity/Q570,Billy Kyle
http://base.semlab.io/entity/Q571,Ray Wax
http://base.semlab.io/entity/Q572,George Avakian
http://base.semlab.io/entity/Q573,Chris Brubeck
http://base.semlab.io/entity/Q574,Pete Rugolo
http://base.semlab.io/entity/Q575,Herb Barman
http://base.semlab.io/entity/Q576,Andrei Sakharov
http://base.semlab.io/entity/Q577,Iola Brubeck
http://base.semlab.io/entity/Q578,Doug Ramsey
http://base.semlab.io/entity/Q579,Gerald Ford
http://base.semlab.io/entity/Q580,Tony Bennett
http://base.semlab.io/entity/Q581,Walter Cronkite
http://base.semlab.io/entity/Q582,Herb Geller
http://base.semlab.io/entity/Q583,Charles Ives
http://base.semlab.io/entity/Q584,Studs Terkel
http://base.semlab.io/entity/Q585,Russell Means
http://base.semlab.io/entity/Q586,Tal Farlow
http://base.semlab.io/entity/Q587,Denise McClugagge
http://base.semlab.io/entity/Q588,Joe Bardussen
http://base.semlab.io/entity/Q589,Barry Ulanov
http://base.semlab.io/entity/Q590,Jimmy Carter
http://base.semlab.io/entity/Q591,George Shultz
http://base.semlab.io/entity/Q592,Jimmy Blanton
http://base.semlab.io/entity/Q593,Dick Collins
http://base.semlab.io/entity/Q594,Lurlean Hunter
http://base.semlab.io/entity/Q595,Lu Watters
http://base.semlab.io/entity/Q596,Joe Wilson
http://base.semlab.io/entity/Q597,David Adams
http://base.semlab.io/entity/Q598,Darius Milhaud
http://base.semlab.io/entity/Q599,Nancy Reagan
http://base.semlab.io/entity/Q600,Norman Simmons
http://base.semlab.io/entity/Q601,Buddy Bolden
http://base.semlab.io/entity/Q602,Terence Blanchard
http://base.semlab.io/entity/Q603,Red Saunders
http://base.semlab.io/entity/Q604,Sonny Cohn
http://base.semlab.io/entity/Q605,Ed Sytock
http://base.semlab.io/entity/Q606,Peg Leg Bates
http://base.semlab.io/entity/Q607,Flocks McConnell
http://base.semlab.io/entity/Q608,Jimmy Forrest
http://base.semlab.io/entity/Q609,Nicholas Payton
http://base.semlab.io/entity/Q610,Johnny Pate
http://base.semlab.io/entity/Q611,Johnny Vant
http://base.semlab.io/entity/Q612,Charlie Fowlkes
http://base.semlab.io/entity/Q613,Eddie Cantor
http://base.semlab.io/entity/Q614,Eddie Peabody
http://base.semlab.io/entity/Q615,Paul Campbell
http://base.semlab.io/entity/Q616,Jon Hendricks
http://base.semlab.io/entity/Q617,John Williams
http://base.semlab.io/entity/Q618,George Hudson
http://base.semlab.io/entity/Q619,Mack Easton
http://base.semlab.io/entity/Q620,T-Bone Walker
http://base.semlab.io/entity/Q621,Jimmy Kennedy
http://base.semlab.io/entity/Q622,Johnny Long
http://base.semlab.io/entity/Q623,Victor Sproles
http://base.semlab.io/entity/Q624,Lucky Thompson
http://base.semlab.io/entity/Q625,Walter Page
http://base.semlab.io/entity/Q626,Walter Peacock
http://base.semlab.io/entity/Q627,James Monday
http://base.semlab.io/entity/Q628,Marvin Wright
http://base.semlab.io/entity/Q629,Adam Lambert
http://base.semlab.io/entity/Q630,Sidney DeParis
http://base.semlab.io/entity/Q631,Ernie Wilkins
http://base.semlab.io/entity/Q632,Ken McComa
http://base.semlab.io/entity/Q633,Willie Smith
http://base.semlab.io/entity/Q634,Buddy Young
http://base.semlab.io/entity/Q635,Melba Liston
http://base.semlab.io/entity/Q636,Jimmy Sands
http://base.semlab.io/entity/Q637,Big George Matthews
http://base.semlab.io/entity/Q638,Jack Sheldon
http://base.semlab.io/entity/Q639,Eddie Vinson
http://base.semlab.io/entity/Q640,Ivie Anderson
http://base.semlab.io/entity/Q641,Dan Grissom
http://base.semlab.io/entity/Q642,Perry Bradford
http://base.semlab.io/entity/Q643,Snooky Young
http://base.semlab.io/entity/Q644,Jimmy Harrison
http://base.semlab.io/entity/Q645,Edgar Sampson
http://base.semlab.io/entity/Q646,Jimmy Archey
http://base.semlab.io/entity/Q647,Len Lyons
http://base.semlab.io/entity/Q648,Joe Thomas
http://base.semlab.io/entity/Q649,Benny Waters
http://base.semlab.io/entity/Q650,Leopold Stokowski
http://base.semlab.io/entity/Q651,Hot Lips Page
http://base.semlab.io/entity/Q652,Earl Bostic
http://base.semlab.io/entity/Q653,Billy Taylor
http://base.semlab.io/entity/Q654,Charlie Johnson
http://base.semlab.io/entity/Q655,Trummy Young
http://base.semlab.io/entity/Q656,Mamie Smith
http://base.semlab.io/entity/Q657,Randy Weston
http://base.semlab.io/entity/Q658,Chico Hamilton
http://base.semlab.io/entity/Q659,Gene Norman
http://base.semlab.io/entity/Q660,Red Garland
http://base.semlab.io/entity/Q661,Art Farmer
http://base.semlab.io/entity/Q662,Charlie Short
http://base.semlab.io/entity/Q663,Slide Hampton
http://base.semlab.io/entity/Q664,Maynard Ferguson
http://base.semlab.io/entity/Q665,Ahmad Jamal
http://base.semlab.io/entity/Q666,Mundell Lowe
http://base.semlab.io/entity/Q667,Oliver Nelson
http://base.semlab.io/entity/Q668,Don Lamond
http://base.semlab.io/entity/Q669,Jackie Cain
http://base.semlab.io/entity/Q670,Roy Kral
http://base.semlab.io/entity/Q671,Ed Shaughnessy
http://base.semlab.io/entity/Q672,Hall Overton
http://base.semlab.io/entity/Q673,Johnny Coates
http://base.semlab.io/entity/Q674,Tony Scott
http://base.semlab.io/entity/Q675,Jack Teagarden
http://base.semlab.io/entity/Q676,Doc Severinsen
http://base.semlab.io/entity/Q677,Dick Hyman
http://base.semlab.io/entity/Q678,Dave Tough
http://base.semlab.io/entity/Q679,Gary Anderson
http://base.semlab.io/entity/Q680,Jesse Davis
http://base.semlab.io/entity/Q681,Rick Chamberlain
http://base.semlab.io/entity/Q682,Harvey LaRose
http://base.semlab.io/entity/Q683,Phil Ramone
http://base.semlab.io/entity/Q684,Hal Crook
http://base.semlab.io/entity/Q685,John Earle
http://base.semlab.io/entity/Q686,Billy Byers
http://base.semlab.io/entity/Q687,Sam Marowitz
http://base.semlab.io/entity/Q688,Martha Flowers
http://base.semlab.io/entity/Q689,Bill Goodwin
http://base.semlab.io/entity/Q690,Ed Jobear
http://base.semlab.io/entity/Q691,Joe Roccisano
http://base.semlab.io/entity/Q692,Don Stratton
http://base.semlab.io/entity/Q693,Harold Arlen
http://base.semlab.io/entity/Q694,Teddy Kotick
http://base.semlab.io/entity/Q695,Sal Salvador
http://base.semlab.io/entity/Q696,Vincent Herring
http://base.semlab.io/entity/Q697,Elbridge Bryant
http://base.semlab.io/entity/Q698,Guy Lombardo
http://base.semlab.io/entity/Q699,Jim Chapin
http://base.semlab.io/entity/Q700,John Zorn
http://base.semlab.io/entity/Q701,Chris Gunning
http://base.semlab.io/entity/Q702,Ralph Burns
http://base.semlab.io/entity/Q703,Peter Mennin
http://base.semlab.io/entity/Q704,Bob Weinstock
http://base.semlab.io/entity/Q705,Al Hibbler
http://base.semlab.io/entity/Q706,Phoebe Snow
http://base.semlab.io/entity/Q707,Vaughan Monroe
http://base.semlab.io/entity/Q708,Joseph Allard
http://base.semlab.io/entity/Q709,Billy Joel
http://base.semlab.io/entity/Q710,Steve Gilmore
http://base.semlab.io/entity/Q711,Paul Simon
http://base.semlab.io/entity/Q712,Jerry Dodgion
http://base.semlab.io/entity/Q713,Henry Brant
http://base.semlab.io/entity/Q714,Hal Serra
http://base.semlab.io/entity/Q715,Manny Albam
http://base.semlab.io/entity/Q716,Mike Abene
http://base.semlab.io/entity/Q717,Tom Harrell
http://base.semlab.io/entity/Q718,Anthony Braxton
http://base.semlab.io/entity/Q719,Mike Brecker
http://base.semlab.io/entity/Q720,Al Cohn
http://base.semlab.io/entity/Q721,Jerome Kern
http://base.semlab.io/entity/Q722,William Schumann
http://base.semlab.io/entity/Q723,Jerome Richardson
http://base.semlab.io/entity/Q724,John Cage
http://base.semlab.io/entity/Q725,Cab Jivers
http://base.semlab.io/entity/Q726,Pete Robinson
http://base.semlab.io/entity/Q727,Austin High Gang
http://base.semlab.io/entity/Q728,Brian Lynch
http://base.semlab.io/entity/Q729,Conte Candoli
http://base.semlab.io/entity/Q730,Benny Payne
http://base.semlab.io/entity/Q731,Roy Campanella
http://base.semlab.io/entity/Q732,Mona Hinton
http://base.semlab.io/entity/Q733,Michel Legrand
http://base.semlab.io/entity/Q734,Chuck Andrus
http://base.semlab.io/entity/Q735,Chu Berry
http://base.semlab.io/entity/Q736,Richard Davis
http://base.semlab.io/entity/Q737,Keg Johnson
http://base.semlab.io/entity/Q738,Wild Bill Davis
http://base.semlab.io/entity/Q739,Lou Rawls
http://base.semlab.io/entity/Q740,Bobby Hackett
http://base.semlab.io/entity/Q741,Barbra Streisand
http://base.semlab.io/entity/Q742,Max Baer
http://base.semlab.io/entity/Q743,Robin Roberts
http://base.semlab.io/entity/Q744,Helen Grayco
http://base.semlab.io/entity/Q745,Jackie Robinson
http://base.semlab.io/entity/Q746,Joe Louis
http://base.semlab.io/entity/Q747,Sherman Ferguson
http://base.semlab.io/entity/Q748,Willie Nelson
http://base.semlab.io/entity/Q749,Gerald Wiggins
http://base.semlab.io/entity/Q750,Stepin Fetchit
http://base.semlab.io/entity/Q751,Red Holloway
http://base.semlab.io/entity/Q752,Tony Curtis
http://base.semlab.io/entity/Q753,Arnold Ross
http://base.semlab.io/entity/Q754,Jackie Mills
http://base.semlab.io/entity/Q755,Andy Simpkins
http://base.semlab.io/entity/Q756,Spike Jones
http://base.semlab.io/entity/Q757,Kay Starr
http://base.semlab.io/entity/Q758,Tony Boyd
http://base.semlab.io/entity/Q759,Bumps Myers
http://base.semlab.io/entity/Q760,Billy Barty
http://base.semlab.io/entity/Q761,Jimmy Noone
http://base.semlab.io/entity/Q762,Paul Humphrey
http://base.semlab.io/entity/Q763,George Rock
http://base.semlab.io/entity/Q764,Gil Bernal
http://base.semlab.io/entity/Q765,Jack Cole
http://base.semlab.io/entity/Q766,Jack Lemmon
http://base.semlab.io/entity/Q767,Al Tinney
http://base.semlab.io/entity/Q768,Zutty Singleton
http://base.semlab.io/entity/Q769,Ty Cobb
http://base.semlab.io/entity/Q770,Marilyn Monroe
http://base.semlab.io/entity/Q771,Benny Morton
http://base.semlab.io/entity/Q772,Lil Armstrong
http://base.semlab.io/entity/Q773,Dick Cavett
http://base.semlab.io/entity/Q774,Louis Bellson
http://base.semlab.io/entity/Q775,Ben Pollack
http://base.semlab.io/entity/Q776,John Kirby
http://base.semlab.io/entity/Q777,Cannonball Adderley
http://base.semlab.io/entity/Q778,Scoops Carey
http://base.semlab.io/entity/Q779,Kid Ory
http://base.semlab.io/entity/Q780,Willis Conover
http://base.semlab.io/entity/Q781,Al Jolson
http://base.semlab.io/entity/Q782,Joe Turner
http://base.semlab.io/entity/Q783,Bill Berry
http://base.semlab.io/entity/Q784,Urbie Green
http://base.semlab.io/entity/Q785,George Barnes
http://base.semlab.io/entity/Q786,Bucky Pizzarelli
http://base.semlab.io/entity/Q787,Sy Johnson
http://base.semlab.io/entity/Q788,Ben Bernie
http://base.semlab.io/entity/Q789,Wilbur Ware
http://base.semlab.io/entity/Q790,Bob Shaffner
http://base.semlab.io/entity/Q791,Porter Kilbert
http://base.semlab.io/entity/Q792,John Benson Brooks
http://base.semlab.io/entity/Q793,Al Morgan
http://base.semlab.io/entity/Q794,Bob Cranshaw
http://base.semlab.io/entity/Q795,Jimmy Bertrand
http://base.semlab.io/entity/Q796,Alberta Hunter
http://base.semlab.io/entity/Q797,Eddie South
http://base.semlab.io/entity/Q798,Barry Galbraith
http://base.semlab.io/entity/Q799,Erskine Tate
http://base.semlab.io/entity/Q800,Foots Thomas
http://base.semlab.io/entity/Q801,Al Capone
http://base.semlab.io/entity/Q802,Claude Hopkins
http://base.semlab.io/entity/Q803,Clark Smith
http://base.semlab.io/entity/Q804,Israel Crosby
http://base.semlab.io/entity/Q805,Barney Bigard
http://base.semlab.io/entity/Q806,Benny Green
http://base.semlab.io/entity/Q807,Jim Hall
http://base.semlab.io/entity/Q808,Johnny Dodds
http://base.semlab.io/entity/Q809,Ray Nance
http://base.semlab.io/entity/Q810,Mel Powell
http://base.semlab.io/entity/Q811,Art Hillary
http://base.semlab.io/entity/Q812,Al Hall
http://base.semlab.io/entity/Q813,Bobby Rosengarden
http://base.semlab.io/entity/Q814,Wilbur Brown
http://base.semlab.io/entity/Q815,John Lee Hooker
http://base.semlab.io/entity/Q816,John Mayall
http://base.semlab.io/entity/Q817,Brother Jack McDuff
http://base.semlab.io/entity/Q818,Albert Collins
http://base.semlab.io/entity/Q819,Blue Mitchell
http://base.semlab.io/entity/Q820,Muddy Waters
http://base.semlab.io/entity/Q821,Kid Gavilan
http://base.semlab.io/entity/Q822,Lonnie Simmons
http://base.semlab.io/entity/Q823,Willie Dixon
http://base.semlab.io/entity/Q824,Etta James
http://base.semlab.io/entity/Q825,Bill Cosby
http://base.semlab.io/entity/Q826,Harry James
http://base.semlab.io/entity/Q827,Dorsey Brothers
http://base.semlab.io/entity/Q828,Freddy Robinson
http://base.semlab.io/entity/Q829,Sugar Ray
http://base.semlab.io/entity/Q830,Johnny Bratton
http://base.semlab.io/entity/Q831,Arnett Cobb
http://base.semlab.io/entity/Q832,Little Miss Cornshucks
http://base.semlab.io/entity/Q833,Hal Ashby
http://base.semlab.io/entity/Q834,Milt Fillius
http://base.semlab.io/entity/Q835,Ricky Woodard
http://base.semlab.io/entity/Q836,Koko Taylor
http://base.semlab.io/entity/Q837,Butterbeans and Susie
http://base.semlab.io/entity/Q838,Lloyd Price
http://base.semlab.io/entity/Q839,Roosevelt Sykes
http://base.semlab.io/entity/Q840,Warren Vache
http://base.semlab.io/entity/Q841,Jimmy Reed
http://base.semlab.io/entity/Q842,Kevin Whitehead
http://base.semlab.io/entity/Q843,David Reffkin
http://base.semlab.io/entity/Q844,Albert King
http://base.semlab.io/entity/Q845,Sunnyland Slim
http://base.semlab.io/entity/Q846,Reginald Buckner
http://base.semlab.io/entity/Q847,Memphis Slim
http://base.semlab.io/entity/Q848,Ruth Brown
http://base.semlab.io/entity/Q849,John Bartles
http://base.semlab.io/entity/Q850,Jimmy Witherspoon
http://base.semlab.io/entity/Q851,Bob Milne
http://base.semlab.io/entity/Q852,Jim Cullum
http://base.semlab.io/entity/Q853,Leslie Johnson
http://base.semlab.io/entity/Q854,Ken Burns
http://base.semlab.io/entity/Q855,Marty Grosz
http://base.semlab.io/entity/Q856,Dan Morgenstern
http://base.semlab.io/entity/Q857,Lawrence Welk
http://base.semlab.io/entity/Q858,George Benson
http://base.semlab.io/entity/Q859,Bob Koester
http://base.semlab.io/entity/Q860,Thelma Terry
http://base.semlab.io/entity/Q861,Dan Levinson
http://base.semlab.io/entity/Q862,Butch Thompson
http://base.semlab.io/entity/Q863,George Lewis
http://base.semlab.io/entity/Q864,Wild Bill Davison
http://base.semlab.io/entity/Q865,Ziggy Elman
http://base.semlab.io/entity/Q866,Reginald Robinson
http://base.semlab.io/entity/Q867,Max Morath
http://base.semlab.io/entity/Q868,Scott Joplin
http://base.semlab.io/entity/Q869,Ralph Sutton
http://base.semlab.io/entity/Q870,Sir Cyril Dyson
http://base.semlab.io/entity/Q871,David French
http://base.semlab.io/entity/Q872,Bill Crow
http://base.semlab.io/entity/Q873,Joanne Brackeen
http://base.semlab.io/entity/Q874,Jimmy Madison
http://base.semlab.io/entity/Q875,Jane Ira Bloom
http://base.semlab.io/entity/Q876,Bud Freeman
http://base.semlab.io/entity/Q877,Jimmy McPartland
http://base.semlab.io/entity/Q878,Jimmy Dorsey
http://base.semlab.io/entity/Q879,Grady Tate
http://base.semlab.io/entity/Q880,Eddie Condon
http://base.semlab.io/entity/Q881,Colleen Raye
http://base.semlab.io/entity/Q882,Billy Mayerl
http://base.semlab.io/entity/Q883,Frank Kimbrough
http://base.semlab.io/entity/Q884,Bobby Short
http://base.semlab.io/entity/Q885,Tony Monte
http://base.semlab.io/entity/Q886,Bela Fleck
http://base.semlab.io/entity/Q887,Michael Moore
http://base.semlab.io/entity/Q888,Mel Zelnick
http://base.semlab.io/entity/Q889,Frank Tate
http://base.semlab.io/entity/Q890,Bill Evans
http://base.semlab.io/entity/Q891,Hazel Scott
http://base.semlab.io/entity/Q892,Toshiko Akiyoshi
http://base.semlab.io/entity/Q893,Ed Safranski
http://base.semlab.io/entity/Q894,Trudy Pitts
http://base.semlab.io/entity/Q895,Sam Coslow
http://base.semlab.io/entity/Q896,Kenny Clark
http://base.semlab.io/entity/Q897,Joe Eldridge
http://base.semlab.io/entity/Q898,Tommy Flanagan
http://base.semlab.io/entity/Q899,Mousey Alexander
http://base.semlab.io/entity/Q900,Maria Schneider
http://base.semlab.io/entity/Q901,Bruno Jones
http://base.semlab.io/entity/Q902,Alan Broadbent
http://base.semlab.io/entity/Q903,Stump Ellis
http://base.semlab.io/entity/Q904,Barbara Carroll
http://base.semlab.io/entity/Q1106,Sammy Price
http://base.semlab.io/entity/Q1107,Earl Thompson
http://base.semlab.io/entity/Q1108,Garland Wilson
http://base.semlab.io/entity/Q1110,Johnny Dankworth
http://base.semlab.io/entity/Q1111,Stella Brooks
http://base.semlab.io/entity/Q1112,George Auld
http://base.semlab.io/entity/Q1113,Joe Smith
http://base.semlab.io/entity/Q1114,John Joseph Wright
http://base.semlab.io/entity/Q1115,Roland Mayfield
http://base.semlab.io/entity/Q1116,Harris Levy
http://base.semlab.io/entity/Q1117,Peggy Mellon Hitchcock
http://base.semlab.io/entity/Q1118,Fred Robbins
http://base.semlab.io/entity/Q1119,Willis Scruggs
http://base.semlab.io/entity/Q1120,Moe Asch
http://base.semlab.io/entity/Q1121,Percy Heath
http://base.semlab.io/entity/Q1122,Robert Harris
http://base.semlab.io/entity/Q1123,Sylvester Briscoe
http://base.semlab.io/entity/Q1124,Mose Winn
http://base.semlab.io/entity/Q1125,Stumpy Brady
http://base.semlab.io/entity/Q1126,Martha Raye
http://base.semlab.io/entity/Q1127,Jack Hylton
http://base.semlab.io/entity/Q1128,Orlando Wright
http://base.semlab.io/entity/Q1129,Virginia Burley
http://base.semlab.io/entity/Q1130,Eddie Heywood
http://base.semlab.io/entity/Q1131,Gloria Vanderbilt
http://base.semlab.io/entity/Q1132,Louise Crane
http://base.semlab.io/entity/Q1133,Bill Coleman
http://base.semlab.io/entity/Q1134,Josephine Burley
http://base.semlab.io/entity/Q1135,Katherine Dunham
http://base.semlab.io/entity/Q1136,Ted Heath
http://base.semlab.io/entity/Q1137,Buzzin' Harris
http://base.semlab.io/entity/Q1138,Bill Robinson
http://base.semlab.io/entity/Q1139,Howard Burley
http://base.semlab.io/entity/Q1140,Father Peter O'Brien
http://base.semlab.io/entity/Q1141,Father Crowley
http://base.semlab.io/entity/Q1142,Piney Brown
http://base.semlab.io/entity/Q1143,Bill Bailey
http://base.semlab.io/entity/Q1144,Nicole Barclay
http://base.semlab.io/entity/Q1145,Thelma Carpenter
http://base.semlab.io/entity/Q1146,Alvin Ailey
http://base.semlab.io/entity/Q1147,Harold Baker
http://base.semlab.io/entity/Q1148,Milton Orent
http://base.semlab.io/entity/Q1149,"Jackie ""Moms"" Mabley"
http://base.semlab.io/entity/Q1150,Bubber Miley
http://base.semlab.io/entity/Q1151,Dick Wilson
http://base.semlab.io/entity/Q1152,Baby Laurence
http://base.semlab.io/entity/Q1153,Brother John Sellers
http://base.semlab.io/entity/Q1154,Mickey Roker
http://base.semlab.io/entity/Q1155,Leonard Harper
http://base.semlab.io/entity/Q1156,Lovie Austin
http://base.semlab.io/entity/Q1157,J. C. Heard
http://base.semlab.io/entity/Q1158,Jack Kapp
http://base.semlab.io/entity/Q1159,Theodore Bennett
